code,film,revenue,budget,language,popularity,runtime,vote.average,vote.count,id,tagline,release.date,genres,certification,month_release,year_release,lustrum,log_popularity,log_revenue,time,name
80,Jack Reacher,218340595,60000000,en,16.197,130,6.5,4516,75780,The Law Has Limits. He Does Not.,2012-Dec-20,"[80, 18, 53, 28]",PG-13,December,2012,2010-2015,2.78482603990426,19.2015667639203,genre1,Crime
80,Payback,161626121,90000000,en,12.685,100,6.8,986,2112,No More Mr. Nice Guy.,1999-Feb-05,"[28, 80, 18]",R,February,1999,1995-2000,2.54042019305125,18.9007963308404,genre2,Crime
80,King of New York,2554476,1000000,en,7.441,103,6.7,255,9558,Not everyone who runs a city is elected.,1990-Jul-18,"[80, 53]",R,July,1990,1990-1995,2.00700524841512,14.7533576725239,genre1,Crime
80,Boxcar Bertha,,600000,en,5.635,88,6.1,90,22784,Life made her an outcast. Love made her an outlaw.,1972-Jun-14,"[80, 18, 53, 10749]",R,June,1972,1970-1975,1.72899714749174,-Inf,genre1,Crime
80,Romeo Must Die,91036760,25000000,en,12.251,115,6,628,2085,"In the city ruled by criminals, two families have forgotten their fear. He will make them remember.",2000-Mar-20,"[28, 80, 53]",R,March,2000,2000-2005,2.50560756631203,18.3267739389568,genre2,Crime
80,Into the Blue,44434439,50000000,en,10.554,110,5.8,910,11968,Treasure has its price.,2005-Sep-30,"[28, 53, 12, 80]",PG-13,September,2005,2005-2010,2.35650493498348,17.6095253798922,genre4,Crime
80,Kingsman: The Secret Service,414351546,81000000,en,19.147,129,7.6,11323,207703,Manners maketh man.,2014-Dec-13,"[28, 12, 35, 80]",R,December,2014,2010-2015,2.95214604539107,19.8422253163975,genre4,Crime
80,Clue,14643997,15000000,en,8.623,94,7.3,762,15196,"Seven Suspects, Six Weapons, Five Bodies and Three Endings.",1985-Dec-13,"[35, 80, 9648, 53]",PG,December,1985,1985-1990,2.15443305197019,16.4995410483602,genre2,Crime
80,Prisoners,122126687,46000000,en,13.889,153,8,6573,146233,Every moment matters.,2013-Sep-18,"[80, 18, 53]",R,September,2013,2010-2015,2.63109715993408,18.6205694819473,genre1,Crime
80,Turner & Hooch,71079915,13000000,en,8.489,100,6.2,667,6951,The Oddest Couple Ever Unleashed!,1989-Jul-28,"[28, 35, 80, 53, 10751]",PG,July,1989,1985-1990,2.13877120775583,18.0793153654143,genre3,Crime
80,The Mask,351583407,23000000,en,27.016,101,6.8,6117,854,From zero to hero.,1994-Jul-29,"[10749, 35, 80, 14]",PG-13,July,1994,1990-1995,3.29642928308327,19.6779575298289,genre3,Crime
80,Child 44,3324330,50000000,en,15.114,137,6.2,1011,181283,How do you find a killer who doesn’t exist?,2015-Mar-15,"[80, 53]",R,March,2015,2015-2020,2.71562146659853,15.0167787080081,genre1,Crime
80,Lethal Weapon,120207127,15000000,en,12.232,110,7.2,2600,941,If these two can learn to stand each other... the bad guys don't stand a chance.,1987-Mar-06,"[28, 12, 35, 80, 53]",R,March,1987,1985-1990,2.50405546862676,18.6047268711529,genre4,Crime
80,Cobra,49042224,25000000,en,9.079,87,5.8,849,9874,Crime is a disease. Meet the cure.,1986-Mar-21,"[28, 80, 53]",R,March,1986,1985-1990,2.20596405438962,17.708192199298,genre2,Crime
80,Wanted,258270008,75000000,en,13.873,110,6.4,4665,8909,Choose your destiny.,2008-Jun-19,"[28, 80, 53]",R,June,2008,2005-2010,2.62994450509859,19.3695161382776,genre2,Crime
80,The Hateful Eight,155760117,44000000,en,15.59,188,7.7,9253,273248,No one comes up here without a damn good reason.,2015-Dec-25,"[80, 18, 9648, 37]",R,December,2015,2015-2020,2.74662968306969,18.8638276701836,genre1,Crime
